Booking ID,Customer ID,Customer Name,Booking Type,Booking Date,Status,Class Type,Instructor,Time Slot,Duration (mins),Price,Facility,Theme,Service Name,Service Type,Customer Email,Customer Phone,Revenue,Month,Monthly Revenue
d9ae5986-5ceb-49f2-92ea-49084c4252ea,3f3e57e9-d8a9-4a0b-905e-fb4a2b6a5fdf,Customer 138,Birthday Party,2025-06-12,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,120.0,209.84,Play Area,Superhero,Play Area,Birthday Party,customer138@example.com,001-805-9641,25180.8,June,2142664.65
4215fa22-58f6-4301-a921-9885ae89ff03,ae78b860-55f0-4f1d-9c41-a882cbfe0e3c,Customer 139,Birthday Party,2025-06-15,Confirmed,Unknown,Unknown,1900-01-01 16:00:00,90.0,231.49,Party Room,Superhero,Party Room,Class,customer139@example.com,001-732-9703,20834.100000000002,June,2142664.65
29fb60ef-dfed-4bfd-90d6-114a7a9695a8,9919e299-79e0-4d87-afbb-2a88b79c445e,Customer 142,Class,2025-04-07,Confirmed,Gymnastics,Lisa Hensley,1900-01-01 13:00:00,120.0,103.14,Unknown,Unknown,Gymnastics,Class,customer142@example.com,001-257-9939,12376.8,April,2672629.05
a7c985e3-714c-48db-87ef-8317d0b75ec8,379a3670-170e-4342-ac71-1a1d2382f8df,Customer 144,Facility,2025-04-18,Pending,Unknown,Unknown,1900-01-01 16:00:00,90.0,285.35,Party Room,Unknown,Party Room,Facility,customer144@example.com,001-252-2082,25681.500000000004,April,2672629.05
3c136d82-e2b1-4888-9360-3ce3d45c6180,a5be2cd7-02f1-4c4a-818c-3b25bebaa79e,Customer 145,Class,2025-04-30,Confirmed,Gymnastics,James Howard,1900-01-01 09:00:00,45.0,110.77,Unknown,Unknown,Gymnastics,Facility,customer145@example.com,001-147-3457,4984.65,April,2672629.05
5a17c6b7-9e6d-4ac0-a27b-1d789e1b5cc5,e5cd27a8-1059-4e20-b757-fd8dce201615,Customer 147,Facility,2025-03-27,Pending,Unknown,Unknown,1900-01-01 14:00:00,90.0,294.43,Party Room,Unknown,Party Room,Birthday Party,customer147@example.com,001-456-6225,26498.7,March,567941.25
7831778d-962a-4756-90e2-19d86560ded1,d9c06c89-aa29-4ec1-9e95-01e8bd3cb9f4,Customer 148,Facility,2025-04-21,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,90.0,195.84,Party Room,Unknown,Party Room,Facility,customer148@example.com,001-446-6148,17625.6,April,2672629.05
f40b8123-6fe6-47aa-9184-1ba27bb642bd,a3133daf-6174-477b-adec-ba0317b59e60,Customer 149,Facility,2025-04-14,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,45.0,283.81,Play Area,Unknown,Play Area,Birthday Party,customer149@example.com,001-963-3790,12771.45,April,2672629.05
d55bf874-26c1-44b0-b5d0-faf5e47de356,1ee4d304-0e10-468e-bf02-bdefcece1006,Customer 151,Birthday Party,2025-05-26,Pending,Unknown,Unknown,1900-01-01 13:00:00,120.0,141.96,Party Room,Superhero,Party Room,Birthday Party,customer151@example.com,001-365-4260,17035.2,May,2207105.25
61afcf23-e564-406a-b535-b68e62c8c93f,b6381b8c-bcdd-4257-ae82-26ef251e238f,Customer 152,Class,2025-04-30,Pending,Art,Lisa Hensley,1900-01-01 16:00:00,120.0,0.0,Unknown,Unknown,Art,Class,customer152@example.com,001-513-3999,0.0,April,2672629.05
f4f8f552-6cfd-4312-89b2-7078379968d3,9691d097-a299-4790-85ef-df81abb0d147,Customer 153,Facility,2025-04-23,Confirmed,Unknown,Unknown,1900-01-01 13:00:00,120.0,107.02,Play Area,Unknown,Play Area,Facility,customer153@example.com,001-752-2960,12842.4,April,2672629.05
058f524d-3b6a-4bc4-881d-3ae7569f90f5,cac1078e-3a8e-4632-9f7f-42043da436ae,Customer 155,Birthday Party,2025-04-18,Confirmed,Unknown,Unknown,1900-01-01 16:00:00,45.0,148.73,Play Area,Sports,Play Area,Birthday Party,customer155@example.com,001-428-7773,6692.849999999999,April,2672629.05
94fdf886-484b-43ae-88b1-a65d2bec6862,b836114d-b386-4108-b088-2c5325979831,Customer 156,Class,2025-04-10,Confirmed,Art,Unknown,1900-01-01 12:00:00,45.0,296.6,Unknown,Unknown,Art,Class,customer156@example.com,001-244-9656,13347.000000000002,April,2672629.05
4d5dfa7f-a42a-4a2b-ac21-059d65eff414,18fb7fe9-36e5-4ac9-ac4c-ca1c902fd306,Customer 157,Facility,2025-04-08,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,45.0,162.76,Party Room,Unknown,Party Room,Facility,customer157@example.com,001-836-3722,7324.2,April,2672629.05
379044e7-d1e9-44ce-9bcc-a76964d29d67,d1a04991-e4c2-40a6-a2d4-a637c4e87690,Customer 158,Class,2025-06-20,Pending,Art,James Howard,1900-01-01 15:00:00,120.0,16.93,Unknown,Unknown,Art,Facility,customer158@example.com,001-127-5723,2031.6,June,2142664.65
7677b0ca-ba64-4322-a19e-f83922f8ae25,505b1085-c091-426c-b6a9-b2ef9b720f68,Customer 160,Facility,2025-06-17,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,45.0,40.49,Play Area,Unknown,Play Area,Facility,customer160@example.com,001-872-3018,1822.0500000000002,June,2142664.65
13a0e713-d8c3-4585-bb8a-46ecd7b25de0,4d5f6135-a649-4f3e-8966-fbd70d041608,Customer 161,Class,2025-04-01,Pending,Art,Amanda Davis,1900-01-01 10:00:00,45.0,33.24,Unknown,Unknown,Art,Birthday Party,customer161@example.com,001-303-1946,1495.8000000000002,April,2672629.05
b45510b4-a38e-425b-8884-e5fd8915cc52,06a3d0c4-f46a-4bcd-9745-066b20743d95,Customer 162,Facility,2025-04-18,Pending,Unknown,Unknown,1900-01-01 10:00:00,90.0,201.89,Party Room,Unknown,Party Room,Class,customer162@example.com,001-275-7003,18170.1,April,2672629.05
a00b20ee-d50a-4c02-ac14-143a26e4ec78,80cfd0b7-6b84-4e9c-88dd-1865d202d579,Customer 163,Class,2025-06-12,Pending,Art,Amanda Davis,1900-01-01 16:00:00,90.0,230.21,Unknown,Unknown,Art,Class,customer163@example.com,001-457-1046,20718.9,June,2142664.65
acc72d88-6732-4280-b92c-e9470bc50b1b,8806e19e-f6bc-483c-8807-ad0bee4647ad,Customer 165,Facility,2025-06-16,Pending,Unknown,Unknown,1900-01-01 14:00:00,45.0,244.18,Party Room,Unknown,Party Room,Birthday Party,customer165@example.com,001-202-7075,10988.1,June,2142664.65
285d81be-2408-47c0-a997-25b83985954a,8c4602b2-d1b4-4937-9b0a-87e963720de1,Customer 166,Birthday Party,2025-04-04,Pending,Unknown,Unknown,1900-01-01 13:00:00,90.0,56.25,Play Area,Sports,Play Area,Birthday Party,customer166@example.com,001-476-9255,5062.5,April,2672629.05
c703cdff-a70f-45c2-bc74-2cda4f7dec7b,a217869a-b6e2-4495-92b1-37170f8c4b63,Customer 167,Birthday Party,2025-06-03,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,45.0,174.09,Play Area,Unknown,Play Area,Class,customer167@example.com,001-781-2565,7834.05,June,2142664.65
dac16d8f-fdfb-42a2-a3d5-0ab96e4606f8,13997313-11cc-41a9-b6cb-aab799ecc908,Customer 170,Facility,2025-06-09,Confirmed,Unknown,Unknown,1900-01-01 10:00:00,120.0,55.33,Party Room,Unknown,Party Room,Facility,customer170@example.com,001-304-8796,6639.599999999999,June,2142664.65
a98f3af1-0cf8-4668-a4c6-ed0712070279,b5944bec-3533-4739-b190-fa300205de64,Customer 172,Facility,2025-04-22,Pending,Unknown,Unknown,1900-01-01 16:00:00,90.0,137.36,Party Room,Unknown,Party Room,Class,customer172@example.com,001-326-1717,12362.400000000001,April,2672629.05
958eac9c-1517-48e2-9119-72f2bb601722,2d8779c6-efa1-4643-a3a7-d7db91c97760,Customer 173,Facility,2025-06-10,Pending,Unknown,Unknown,1900-01-01 14:00:00,120.0,60.88,Play Area,Unknown,Play Area,Facility,customer173@example.com,001-601-1425,7305.6,June,2142664.65
5d4d1fb6-6a67-4ba7-beb9-fcfe4504b874,8fff5ec0-cfd0-4cfe-986c-835e5a563982,Customer 174,Facility,2025-06-05,Confirmed,Unknown,Unknown,1900-01-01 13:00:00,90.0,107.08,Play Area,Unknown,Play Area,Facility,customer174@example.com,001-599-5082,9637.2,June,2142664.65
1bf04956-a555-4bc2-bf78-893a87a064ed,e6e58854-b57e-480a-ba2d-b8602e74c06f,Customer 175,Facility,2025-05-17,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,45.0,96.69,Party Room,Unknown,Party Room,Facility,customer175@example.com,001-444-2617,4351.05,May,2207105.25
76845032-39fe-48a7-bedb-ba445bbd727e,1aa0dc16-bbe3-4e54-adb6-7b47f0c79d44,Customer 178,Birthday Party,2025-05-03,Pending,Unknown,Unknown,1900-01-01 14:00:00,120.0,266.54,Play Area,Princess,Play Area,Facility,customer178@example.com,001-784-8654,31984.800000000003,May,2207105.25
2a1113de-1b99-4a4b-b240-977381cd0eae,be76ee08-2c1e-4d94-b683-02aefa97e4e1,Customer 179,Birthday Party,2025-03-30,Pending,Unknown,Unknown,1900-01-01 13:00:00,120.0,279.47,Party Room,Sports,Party Room,Birthday Party,customer179@example.com,001-412-8159,33536.4,March,567941.25
01dec093-84f6-4d3c-9e82-4ef2f70a1778,ca80281d-b813-4e61-8395-4a3a51ad553b,Customer 180,Class,2025-05-18,Pending,Dance,Lisa Hensley,1900-01-01 11:00:00,120.0,0.0,Unknown,Unknown,Dance,Facility,customer180@example.com,001-446-9401,0.0,May,2207105.25
6223d5ed-2c54-4ea2-a168-64264f2eb89f,41a919e6-f4d3-48cb-8bba-9953f23d1e91,Customer 184,Birthday Party,2025-04-13,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,45.0,24.28,Party Room,Superhero,Party Room,Class,customer184@example.com,001-611-9719,1092.6000000000001,April,2672629.05
75fe716e-8cc8-484c-9baa-a6c0958cc9e7,defced83-06ff-4ba8-aad2-bec878941ac4,Customer 187,Facility,2025-03-28,Pending,Unknown,Unknown,1900-01-01 14:00:00,90.0,47.02,Play Area,Unknown,Play Area,Facility,customer187@example.com,001-600-9861,4231.8,March,567941.25
a4a455fb-2156-40d2-95f0-fd0ea6c1bc94,5b852626-69f6-406e-9c1e-fd8f2ff9e606,Customer 188,Class,2025-05-08,Confirmed,Art,Amanda Davis,1900-01-01 14:00:00,45.0,183.34,Unknown,Unknown,Art,Class,customer188@example.com,001-546-1290,8250.3,May,2207105.25
aa2a4522-820d-43d3-aac0-0a391b552c70,061e3612-3ad5-4196-9d62-767edc5a568b,Customer 190,Class,2025-04-03,Confirmed,Dance,Amanda Davis,1900-01-01 09:00:00,90.0,170.86,Unknown,Unknown,Dance,Class,customer190@example.com,001-533-4755,15377.400000000001,April,2672629.05
a4c42280-76ef-4e10-a6d9-bab7d928593e,81782a41-1af5-4916-8588-dafa32bec026,Customer 191,Birthday Party,2025-04-15,Pending,Unknown,Unknown,1900-01-01 09:00:00,45.0,131.73,Play Area,Sports,Play Area,Birthday Party,customer191@example.com,001-754-8745,5927.849999999999,April,2672629.05
b486121a-0ef8-4d49-a84e-94914a8c2f95,5236d0f0-e496-4997-bb37-4a9e48e77f30,Customer 192,Birthday Party,2025-05-05,Confirmed,Unknown,Unknown,1900-01-01 16:00:00,120.0,113.2,Play Area,Superhero,Play Area,Class,customer192@example.com,001-394-2286,13584.0,May,2207105.25
08a32f8e-4ed4-4201-ae62-7f1d77024582,235617b9-a5a9-43b9-8449-76b88b71fe01,Customer 193,Class,2025-05-05,Confirmed,Art,Unknown,1900-01-01 13:00:00,45.0,249.36,Unknown,Unknown,Art,Class,customer193@example.com,001-312-1512,11221.2,May,2207105.25
6065bb34-7d32-466c-87b9-d0a1e6484455,2c36e844-fcf5-4ec7-812e-e02b8f3c114c,Customer 194,Birthday Party,2025-05-23,Confirmed,Unknown,Unknown,1900-01-01 17:00:00,90.0,0.0,Play Area,Unknown,Play Area,Class,customer194@example.com,001-410-1664,0.0,May,2207105.25
fd47cc5b-9997-46c6-91d8-dba33b23db96,113e8d2f-b4a1-4c09-a918-722eb6ed501a,Customer 195,Facility,2025-04-18,Pending,Unknown,Unknown,1900-01-01 09:00:00,90.0,126.05,Party Room,Unknown,Party Room,Facility,customer195@example.com,001-732-8971,11344.5,April,2672629.05
d07d698c-6ca6-43f6-aa8d-e8d5b87dd8d7,13fc1ad9-cb79-470e-8974-77e58c29c2e4,Customer 198,Class,2025-05-07,Confirmed,Art,Lisa Hensley,1900-01-01 16:00:00,45.0,0.0,Unknown,Unknown,Art,Class,customer198@example.com,001-368-8147,0.0,May,2207105.25
7fd1bd53-9e13-4b30-a7a4-b07eb5485534,d4eaa685-9b89-411f-a931-271ff36fa6cf,Customer 199,Birthday Party,2025-04-03,Pending,Unknown,Unknown,1900-01-01 10:00:00,90.0,228.87,Party Room,Princess,Party Room,Birthday Party,customer199@example.com,001-516-4741,20598.3,April,2672629.05
9472a728-5084-48e7-8e15-839be2ddb139,2332532d-6091-4cfb-82c9-d208fdf2979f,Customer 200,Class,2025-04-04,Pending,Art,James Howard,1900-01-01 09:00:00,45.0,38.67,Unknown,Unknown,Art,Birthday Party,customer200@example.com,001-276-5557,1740.15,April,2672629.05
75797a36-6c21-4247-bd17-c4924c1d1d32,a1514651-5e1b-4080-8628-e01bef985cbf,Customer 201,Facility,2025-05-15,Confirmed,Unknown,Unknown,1900-01-01 09:00:00,45.0,219.84,Party Room,Unknown,Party Room,Birthday Party,customer201@example.com,001-523-8428,9892.8,May,2207105.25
48518491-ac43-4814-9bfc-55e32f65c262,e815f7dd-55d8-4f9c-b72a-b93476bd78d7,Customer 202,Birthday Party,2025-06-10,Pending,Unknown,Unknown,1900-01-01 09:00:00,90.0,32.4,Party Room,Unknown,Party Room,Birthday Party,customer202@example.com,001-507-6537,2916.0,June,2142664.65
608b8234-8a8b-46a6-9554-f598b9088e45,0b39fd57-4844-4a49-94ac-d91c6045cfce,Customer 203,Facility,2025-04-22,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,45.0,134.37,Play Area,Unknown,Play Area,Facility,customer203@example.com,001-544-6525,6046.650000000001,April,2672629.05
8ccda574-2170-4f52-af66-3ba58a262d50,46e7ea5f-4f29-49a6-828a-414783453020,Customer 204,Birthday Party,2025-06-12,Pending,Unknown,Unknown,1900-01-01 14:00:00,120.0,84.7,Play Area,Superhero,Play Area,Birthday Party,customer204@example.com,001-873-4213,10164.0,June,2142664.65
56c764eb-b755-4137-b196-53eadd942cc1,61d0bb2e-b419-4b5f-980a-2a345fd3d0d8,Customer 205,Birthday Party,2025-05-28,Pending,Unknown,Unknown,1900-01-01 14:00:00,120.0,34.89,Party Room,Sports,Party Room,Facility,customer205@example.com,001-565-1604,4186.8,May,2207105.25
019319c9-3af1-4f05-b2e4-6b6b0cd9a254,86bafd64-cc31-4f23-a8e7-ede3a67a866e,Customer 206,Class,2025-05-01,Confirmed,Gymnastics,Unknown,1900-01-01 12:00:00,45.0,0.0,Unknown,Unknown,Gymnastics,Class,customer206@example.com,001-721-9073,0.0,May,2207105.25
8da3009f-351d-45ff-ae86-14c806c02bbf,b6e46912-26a5-4d86-94b5-0e443f050b75,Customer 209,Facility,2025-03-25,Confirmed,Unknown,Unknown,1900-01-01 10:00:00,120.0,211.26,Play Area,Unknown,Play Area,Facility,customer209@example.com,001-788-3507,25351.199999999997,March,567941.25
109594d4-f790-4a29-ac72-1ca704463424,c96abafd-f6eb-4017-bbc5-0acacc6d1ae3,Customer 210,Class,2025-04-15,Pending,Dance,Lisa Hensley,1900-01-01 13:00:00,45.0,245.31,Unknown,Unknown,Dance,Facility,customer210@example.com,001-588-8035,11038.95,April,2672629.05
ba583eeb-6dac-409d-b1f5-01c8c6e173eb,878bb650-b9d5-498f-a6e6-efe727318501,Customer 211,Birthday Party,2025-05-01,Pending,Unknown,Unknown,1900-01-01 15:00:00,90.0,146.02,Party Room,Sports,Party Room,Birthday Party,customer211@example.com,001-452-2685,13141.800000000001,May,2207105.25
6545eb4d-8bc1-49e3-8969-75c77a096b60,15c70086-4566-4cef-a73e-892c29bab5b5,Customer 212,Class,2025-06-05,Confirmed,Art,Lisa Hensley,1900-01-01 15:00:00,90.0,196.32,Unknown,Unknown,Art,Class,customer212@example.com,001-744-5499,17668.8,June,2142664.65
f919862f-e84f-41b5-a33c-928c365d2854,88191070-39fb-47f7-bfad-8d411d2ba08b,Customer 214,Facility,2025-04-28,Pending,Unknown,Unknown,1900-01-01 15:00:00,45.0,0.0,Play Area,Unknown,Play Area,Facility,customer214@example.com,001-710-1272,0.0,April,2672629.05
d5ff8584-d8d5-44ad-90ed-01a446284b0d,c0f6813c-283e-404d-af87-7a64d63df91e,Customer 215,Class,2025-03-28,Confirmed,Art,Amanda Davis,1900-01-01 09:00:00,90.0,225.49,Unknown,Unknown,Art,Class,customer215@example.com,001-531-1289,20294.100000000002,March,567941.25
af1fc268-86a3-481e-8370-ec9adb3b0aa6,64b2cf20-63bd-45f3-9dc6-0cabb9d8d5bc,Customer 216,Facility,2025-06-02,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,45.0,192.91,Party Room,Unknown,Party Room,Facility,customer216@example.com,001-323-2236,8680.95,June,2142664.65
06ac341b-6e17-49c8-a712-fcd0da573ff7,ae4dd866-0099-4207-bb94-fa2c963b0991,Customer 217,Facility,2025-04-19,Confirmed,Unknown,Unknown,1900-01-01 13:00:00,120.0,199.16,Play Area,Unknown,Play Area,Facility,customer217@example.com,001-491-6594,23899.2,April,2672629.05
207acf67-018b-4947-9451-be1afa9a0412,8b0988e4-feaa-4345-b126-fd0f67731626,Customer 218,Facility,2025-05-03,Pending,Unknown,Unknown,1900-01-01 15:00:00,120.0,191.75,Play Area,Unknown,Play Area,Facility,customer218@example.com,001-106-7500,23010.0,May,2207105.25
5b52f8d1-e865-4806-9634-8a41346be642,b63521e8-92ad-4ab9-9dd7-13906ab6d548,Customer 220,Class,2025-05-16,Confirmed,Art,James Howard,1900-01-01 09:00:00,90.0,215.74,Unknown,Unknown,Art,Class,customer220@example.com,001-975-8980,19416.600000000002,May,2207105.25
ed5e4e03-ddc9-42ec-9821-4899be44c7a7,f5a121f5-b25d-402b-b512-9d3000fd786d,Customer 221,Birthday Party,2025-06-04,Pending,Unknown,Unknown,1900-01-01 09:00:00,45.0,216.99,Party Room,Superhero,Party Room,Class,customer221@example.com,001-293-7780,9764.550000000001,June,2142664.65
bd0de5a9-b88c-4b56-b2f2-4c16f762ace0,dad79f56-0347-4ec8-9628-ef1ea1d66e41,Customer 223,Birthday Party,2025-06-12,Pending,Unknown,Unknown,1900-01-01 09:00:00,45.0,262.05,Party Room,Princess,Party Room,Birthday Party,customer223@example.com,001-343-1354,11792.25,June,2142664.65
05c36688-4989-43de-b3a2-856324b8e44e,692a5364-37e5-400c-af35-fb63a6d0d29d,Customer 224,Facility,2025-06-10,Confirmed,Unknown,Unknown,1900-01-01 17:00:00,45.0,253.63,Play Area,Unknown,Play Area,Facility,customer224@example.com,001-500-6945,11413.35,June,2142664.65
d7db6d89-7020-48c4-bbfe-c69d055e2d33,222c8f2f-fdb5-4163-8757-363f81a81e78,Customer 226,Facility,2025-04-22,Pending,Unknown,Unknown,1900-01-01 14:00:00,45.0,87.29,Play Area,Unknown,Play Area,Class,customer226@example.com,001-800-7947,3928.05,April,2672629.05
d9006359-5f98-4ac7-b333-52b5bbd15aee,7bc124b1-306e-4170-afe1-d3d19d42d0c2,Customer 227,Birthday Party,2025-04-02,Confirmed,Unknown,Unknown,1900-01-01 10:00:00,90.0,105.56,Party Room,Sports,Party Room,Birthday Party,customer227@example.com,001-288-3961,9500.4,April,2672629.05
56495fb5-9c1a-418d-913b-bfdfc141e9ab,8d035a92-5d3d-4b26-8509-deee8a063211,Customer 228,Class,2025-06-10,Pending,Dance,Amanda Davis,1900-01-01 14:00:00,90.0,150.25,Unknown,Unknown,Dance,Class,customer228@example.com,001-899-5660,13522.5,June,2142664.65
f386c9f2-3274-4fa6-b3c0-232226e13100,978dd07f-525c-4c81-9b5f-3ac44889a0c5,Customer 229,Facility,2025-04-04,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,90.0,141.88,Play Area,Unknown,Play Area,Facility,customer229@example.com,001-572-5435,12769.199999999999,April,2672629.05
e61b31e2-09b3-4dad-b9a6-9baaec0925b3,0e6122ed-61ed-4f26-8ab7-8c1a1dd84bb1,Customer 230,Birthday Party,2025-05-22,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,90.0,165.66,Play Area,Superhero,Play Area,Facility,customer230@example.com,001-491-9071,14909.4,May,2207105.25
6a3d6360-d881-41bd-8462-7b29d977c85f,8b7f5f1a-f827-4271-9d29-29484ef62b28,Customer 232,Facility,2025-05-01,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,45.0,224.36,Party Room,Unknown,Party Room,Class,customer232@example.com,001-252-5536,10096.2,May,2207105.25
a68722ff-f5e6-4490-a963-17b61a0b3e8b,55596e1d-c7eb-4b30-8906-e1b2053069a1,Customer 233,Facility,2025-05-27,Pending,Unknown,Unknown,1900-01-01 16:00:00,120.0,234.3,Play Area,Unknown,Play Area,Birthday Party,customer233@example.com,001-149-2485,28116.0,May,2207105.25
54b10571-8d41-422e-a956-a16b4112d7af,cc0e080f-f55f-473e-8f4b-de8f77b1fc7a,Customer 234,Class,2025-04-23,Confirmed,Gymnastics,James Howard,1900-01-01 13:00:00,90.0,32.15,Unknown,Unknown,Gymnastics,Facility,customer234@example.com,001-805-6632,2893.5,April,2672629.05
75393759-b661-4da2-b971-84a23c6f67e6,92e6269a-c6d9-4e29-8e8c-b785a2323e91,Customer 236,Birthday Party,2025-04-09,Pending,Unknown,Unknown,1900-01-01 09:00:00,120.0,0.0,Play Area,Princess,Play Area,Birthday Party,customer236@example.com,001-123-7500,0.0,April,2672629.05
7c4f24b3-1222-4a16-b015-485522343a76,dcde8d44-6b6e-4255-8989-3c4280d97243,Customer 239,Facility,2025-04-13,Pending,Unknown,Unknown,1900-01-01 13:00:00,120.0,79.23,Play Area,Unknown,Play Area,Facility,customer239@example.com,001-917-6676,9507.6,April,2672629.05
126d86dc-7fa9-45dd-833c-e3e1abb9512e,6c298c36-e5aa-4840-8c35-ffefd2a25431,Customer 240,Birthday Party,2025-04-02,Pending,Unknown,Unknown,1900-01-01 09:00:00,45.0,224.86,Party Room,Sports,Party Room,Birthday Party,customer240@example.com,001-598-7040,10118.7,April,2672629.05
11c0449d-bd16-4c6a-a687-c735f46d4971,c8892291-9867-4ea2-9040-2b4e9689df71,Customer 241,Facility,2025-04-21,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,45.0,81.3,Play Area,Unknown,Play Area,Birthday Party,customer241@example.com,001-595-7338,3658.5,April,2672629.05
a551dbba-0192-41e3-8ca7-74bc722628fa,76212154-22a6-4cee-80f6-1d529529b808,Customer 243,Birthday Party,2025-04-05,Confirmed,Unknown,Unknown,1900-01-01 17:00:00,120.0,292.66,Play Area,Unknown,Play Area,Birthday Party,customer243@example.com,001-467-6091,35119.200000000004,April,2672629.05
2bb844a9-2b47-4ac5-adde-8c9d5491de9f,f3d1e339-241a-427d-822f-a69598a7588a,Customer 244,Birthday Party,2025-03-25,Pending,Unknown,Unknown,1900-01-01 10:00:00,45.0,124.41,Party Room,Unknown,Party Room,Birthday Party,customer244@example.com,001-588-4229,5598.45,March,567941.25
cf6f3bd9-1bf1-40fa-ae7d-31db72e285ea,853de2c7-e297-491c-80d3-3d931ee5b514,Customer 245,Birthday Party,2025-05-05,Pending,Unknown,Unknown,1900-01-01 09:00:00,120.0,258.61,Play Area,Superhero,Play Area,Class,customer245@example.com,001-232-2384,31033.2,May,2207105.25
e79e2ca2-3e85-41f8-94b2-f37c2bd06a66,ec13ac2d-510e-41e3-8195-bfb4d50b946f,Customer 246,Class,2025-04-11,Pending,Gymnastics,Amanda Davis,1900-01-01 10:00:00,90.0,28.95,Unknown,Unknown,Gymnastics,Class,customer246@example.com,001-475-3469,2605.5,April,2672629.05
5b796dfb-e0eb-48dc-b15e-a38e633f4983,386f81f7-f20a-4b1e-932e-9a19149890ae,Customer 247,Class,2025-05-29,Confirmed,Art,James Howard,1900-01-01 14:00:00,90.0,112.03,Unknown,Unknown,Art,Class,customer247@example.com,001-578-6414,10082.7,May,2207105.25
ca57ee9a-cf98-4786-9a13-63f0534ca6e9,2b80757e-0558-4603-9237-e3a98aaf1731,Customer 248,Birthday Party,2025-05-25,Pending,Unknown,Unknown,1900-01-01 12:00:00,45.0,0.0,Play Area,Princess,Play Area,Birthday Party,customer248@example.com,001-490-6340,0.0,May,2207105.25
040fce1d-5ae8-4972-b20d-644313ef07cf,09179d7e-5395-4afa-848b-83844085d896,Customer 249,Birthday Party,2025-05-17,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,45.0,100.24,Party Room,Princess,Party Room,Birthday Party,customer249@example.com,001-488-4303,4510.8,May,2207105.25
d99b1fda-e10b-47dd-8435-82e53aaad42f,507234f9-670f-4084-a18c-2e52a2e3fc22,Customer 250,Birthday Party,2025-04-01,Pending,Unknown,Unknown,1900-01-01 17:00:00,120.0,263.4,Play Area,Superhero,Play Area,Birthday Party,customer250@example.com,001-755-4287,31607.999999999996,April,2672629.05
ae3de736-2dcc-4746-89e3-9de61e728816,9261d710-c80d-49e3-a62d-c47f805fcf95,Customer 251,Birthday Party,2025-03-29,Pending,Unknown,Unknown,1900-01-01 16:00:00,120.0,176.4,Play Area,Superhero,Play Area,Birthday Party,customer251@example.com,001-926-2422,21168.0,March,567941.25
77298a57-523a-4ba3-b164-e110ecace72a,9e769fd1-f648-41af-96a1-dce58d2e225d,Customer 252,Class,2025-05-20,Confirmed,Gymnastics,Amanda Davis,1900-01-01 11:00:00,90.0,0.0,Unknown,Unknown,Gymnastics,Class,customer252@example.com,001-591-7191,0.0,May,2207105.25
242ce38f-e482-495e-b1a0-cff5d6f5ed7f,9ca3e73a-0c3a-4018-af44-3b2104eecaba,Customer 254,Facility,2025-04-05,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,90.0,197.9,Play Area,Unknown,Play Area,Birthday Party,customer254@example.com,001-504-7934,17811.0,April,2672629.05
9d0cb027-e643-4cf0-ae87-2fb3550b5950,cd88bd67-f53d-4bf5-9723-0c25be3816e2,Customer 255,Birthday Party,2025-04-02,Pending,Unknown,Unknown,1900-01-01 16:00:00,90.0,88.13,Play Area,Sports,Play Area,Birthday Party,customer255@example.com,001-154-7506,7931.7,April,2672629.05
0f501c3e-060f-45f0-9286-d095a40b6a13,f99bdeac-9fb0-4b4b-802f-3f36d678ba28,Customer 256,Class,2025-06-01,Confirmed,Art,James Howard,1900-01-01 10:00:00,120.0,274.8,Unknown,Unknown,Art,Class,customer256@example.com,001-880-1460,32976.0,June,2142664.65
01a888d7-111f-47a4-b26d-26c64ea671b2,eed26180-f7a6-44a3-a638-1324749ca010,Customer 260,Facility,2025-05-20,Pending,Unknown,Unknown,1900-01-01 14:00:00,90.0,35.53,Play Area,Unknown,Play Area,Facility,customer260@example.com,001-959-4294,3197.7000000000003,May,2207105.25
7538432d-74ed-4ad9-aefa-d2cc6762c418,2c73c6aa-4b06-4dd8-b0c8-aec1e76fbfc7,Customer 261,Class,2025-06-20,Confirmed,Dance,Lisa Hensley,1900-01-01 17:00:00,90.0,138.98,Unknown,Unknown,Dance,Class,customer261@example.com,001-566-8421,12508.199999999999,June,2142664.65
3a617ddc-6512-44a5-a261-eb59d15377ab,802a9f6b-2f0b-4851-b80d-2deb2316d129,Customer 262,Facility,2025-06-16,Pending,Unknown,Unknown,1900-01-01 16:00:00,120.0,267.21,Party Room,Unknown,Party Room,Class,customer262@example.com,001-614-5671,32065.199999999997,June,2142664.65
